PROVINCIA,DEPARTAMENTO,iso_year,iso_week,CONFIRMADO
BUENOS AIRES,MORENO,2020,48,1
BUENOS AIRES,AVELLANEDA,2020,49,2
BUENOS AIRES,EXALTACION DE LA CRUZ,2020,49,1
BUENOS AIRES,LA MATANZA,2020,49,1
BUENOS AIRES,LANUS,2020,49,1
BUENOS AIRES,LOMAS DE ZAMORA,2020,49,1
BUENOS AIRES,QUILMES,2020,49,1
BUENOS AIRES,SAN ISIDRO,2020,49,1
BUENOS AIRES,CAPITAN SARMIENTO,2020,50,1
BUENOS AIRES,CHASCOMUS,2020,50,1
BUENOS AIRES,LA PLATA,2020,50,1
BUENOS AIRES,LANUS,2020,50,1
BUENOS AIRES,MALVINAS ARGENTINAS,2020,50,1
BUENOS AIRES,MORENO,2020,50,1
BUENOS AIRES,ALMIRANTE BROWN,2020,51,1
BUENOS AIRES,BERAZATEGUI,2020,51,2
BUENOS AIRES,CHIVILCOY,2020,51,1
BUENOS AIRES,HURLINGHAM,2020,51,1
BUENOS AIRES,ITUZAINGO,2020,51,1
BUENOS AIRES,LA MATANZA,2020,51,3
BUENOS AIRES,LA PLATA,2020,51,1
BUENOS AIRES,LANUS,2020,51,2
BUENOS AIRES,LOMAS DE ZAMORA,2020,51,1
BUENOS AIRES,MERLO,2020,51,1
BUENOS AIRES,PILAR,2020,51,1
BUENOS AIRES,PINAMAR,2020,51,1
BUENOS AIRES,QUILMES,2020,51,1
BUENOS AIRES,SAN PEDRO,2020,51,1
BUENOS AIRES,BERAZATEGUI,2020,52,1
BUENOS AIRES,FLORENCIO VARELA,2020,52,1
BUENOS AIRES,ITUZAINGO,2020,52,1
BUENOS AIRES,LA MATANZA,2020,52,2
BUENOS AIRES,LA PLATA,2020,52,1
BUENOS AIRES,LANUS,2020,52,1
BUENOS AIRES,PILAR,2020,52,1
BUENOS AIRES,QUILMES,2020,52,1
BUENOS AIRES,ALMIRANTE BROWN,2020,53,1
BUENOS AIRES,AVELLANEDA,2020,53,1
BUENOS AIRES,BERAZATEGUI,2020,53,1
BUENOS AIRES,CANUELAS,2020,53,1
BUENOS AIRES,EXALTACION DE LA CRUZ,2020,53,1
BUENOS AIRES,FLORENCIO VARELA,2020,53,1
BUENOS AIRES,LA MATANZA,2020,53,1
BUENOS AIRES,LOMAS DE ZAMORA,2020,53,1
BUENOS AIRES,MARCOS PAZ,2020,53,1
BUENOS AIRES,QUILMES,2020,53,1
BUENOS AIRES,ALMIRANTE BROWN,2021,1,1
BUENOS AIRES,AVELLANEDA,2021,1,1
BUENOS AIRES,BERAZATEGUI,2021,1,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,1,1
BUENOS AIRES,ITUZAINGO,2021,1,1
BUENOS AIRES,LA MATANZA,2021,1,1
BUENOS AIRES,LANUS,2021,1,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,1,1
BUENOS AIRES,LUJAN,2021,1,1
BUENOS AIRES,MORENO,2021,1,1
BUENOS AIRES,MORON,2021,1,1
BUENOS AIRES,QUILMES,2021,1,1
BUENOS AIRES,TRES DE FEBRERO,2021,1,2
BUENOS AIRES,ALMIRANTE BROWN,2021,2,1
BUENOS AIRES,AVELLANEDA,2021,2,2
BUENOS AIRES,BERAZATEGUI,2021,2,1
BUENOS AIRES,ENSENADA,2021,2,1
BUENOS AIRES,EXALTACION DE LA CRUZ,2021,2,1
BUENOS AIRES,FLORENCIO VARELA,2021,2,1
BUENOS AIRES,LA MATANZA,2021,2,3
BUENOS AIRES,LA PLATA,2021,2,1
BUENOS AIRES,LANUS,2021,2,2
BUENOS AIRES,MARCOS PAZ,2021,2,1
BUENOS AIRES,MORENO,2021,2,1
BUENOS AIRES,AVELLANEDA,2021,3,2
BUENOS AIRES,BERAZATEGUI,2021,3,2
BUENOS AIRES,BOLIVAR,2021,3,1
BUENOS AIRES,ESCOBAR,2021,3,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,3,1
BUENOS AIRES,FLORENCIO VARELA,2021,3,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,3,2
BUENOS AIRES,HIPOLITO YRIGOYEN,2021,3,1
BUENOS AIRES,ITUZAINGO,2021,3,2
BUENOS AIRES,JOSE C. PAZ,2021,3,1
BUENOS AIRES,LA MATANZA,2021,3,2
BUENOS AIRES,LA PLATA,2021,3,2
BUENOS AIRES,LANUS,2021,3,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,3,1
BUENOS AIRES,MORON,2021,3,2
BUENOS AIRES,QUILMES,2021,3,1
BUENOS AIRES,RAMALLO,2021,3,1
BUENOS AIRES,SAN FERNANDO,2021,3,1
BUENOS AIRES,SAN ISIDRO,2021,3,3
BUENOS AIRES,TIGRE,2021,3,1
BUENOS AIRES,TRES DE FEBRERO,2021,3,2
BUENOS AIRES,VICENTE LOPEZ,2021,3,1
BUENOS AIRES,25 DE MAYO,2021,4,1
BUENOS AIRES,ALMIRANTE BROWN,2021,4,1
BUENOS AIRES,AVELLANEDA,2021,4,1
BUENOS AIRES,BERAZATEGUI,2021,4,2
BUENOS AIRES,GENERAL SAN MARTIN,2021,4,1
BUENOS AIRES,ITUZAINGO,2021,4,1
BUENOS AIRES,LA MATANZA,2021,4,5
BUENOS AIRES,LANUS,2021,4,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,4,1
BUENOS AIRES,MERLO,2021,4,1
BUENOS AIRES,MORON,2021,4,1
BUENOS AIRES,PILAR,2021,4,1
BUENOS AIRES,QUILMES,2021,4,1
BUENOS AIRES,SALTO,2021,4,1
BUENOS AIRES,SAN ISIDRO,2021,4,2
BUENOS AIRES,TIGRE,2021,4,1
BUENOS AIRES,TRES DE FEBRERO,2021,4,2
BUENOS AIRES,VICENTE LOPEZ,2021,4,3
BUENOS AIRES,ALMIRANTE BROWN,2021,5,1
BUENOS AIRES,AVELLANEDA,2021,5,3
BUENOS AIRES,AZUL,2021,5,1
BUENOS AIRES,BERAZATEGUI,2021,5,2
BUENOS AIRES,CHASCOMUS,2021,5,1
BUENOS AIRES,FLORENCIO VARELA,2021,5,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,5,1
BUENOS AIRES,HURLINGHAM,2021,5,1
BUENOS AIRES,LA MATANZA,2021,5,2
BUENOS AIRES,LA PLATA,2021,5,1
BUENOS AIRES,LANUS,2021,5,2
BUENOS AIRES,LOMAS DE ZAMORA,2021,5,1
BUENOS AIRES,LUJAN,2021,5,1
BUENOS AIRES,MERLO,2021,5,1
BUENOS AIRES,MORENO,2021,5,1
BUENOS AIRES,PILAR,2021,5,1
BUENOS AIRES,QUILMES,2021,5,1
BUENOS AIRES,SAN ISIDRO,2021,5,1
BUENOS AIRES,TIGRE,2021,5,1
BUENOS AIRES,TRES DE FEBRERO,2021,5,1
BUENOS AIRES,VICENTE LOPEZ,2021,5,1
BUENOS AIRES,ALMIRANTE BROWN,2021,6,1
BUENOS AIRES,AVELLANEDA,2021,6,1
BUENOS AIRES,BERAZATEGUI,2021,6,2
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,6,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,6,1
BUENOS AIRES,LA MATANZA,2021,6,2
BUENOS AIRES,LA PLATA,2021,6,1
BUENOS AIRES,LANUS,2021,6,2
BUENOS AIRES,LOMAS DE ZAMORA,2021,6,1
BUENOS AIRES,MERLO,2021,6,1
BUENOS AIRES,PILAR,2021,6,1
BUENOS AIRES,QUILMES,2021,6,1
BUENOS AIRES,SAN FERNANDO,2021,6,1
BUENOS AIRES,SAN ISIDRO,2021,6,1
BUENOS AIRES,SAN PEDRO,2021,6,1
BUENOS AIRES,TIGRE,2021,6,1
BUENOS AIRES,TRES DE FEBRERO,2021,6,1
BUENOS AIRES,VICENTE LOPEZ,2021,6,1
BUENOS AIRES,VILLA GESELL,2021,6,1
BUENOS AIRES,ALMIRANTE BROWN,2021,7,1
BUENOS AIRES,AVELLANEDA,2021,7,2
BUENOS AIRES,BERAZATEGUI,2021,7,2
BUENOS AIRES,BERISSO,2021,7,1
BUENOS AIRES,BRANDSEN,2021,7,1
BUENOS AIRES,CARMEN DE ARECO,2021,7,1
BUENOS AIRES,ENSENADA,2021,7,1
BUENOS AIRES,ESCOBAR,2021,7,1
BUENOS AIRES,EZEIZA,2021,7,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,7,1
BUENOS AIRES,HURLINGHAM,2021,7,1
BUENOS AIRES,ITUZAINGO,2021,7,1
BUENOS AIRES,LA MATANZA,2021,7,5
BUENOS AIRES,LA PLATA,2021,7,4
BUENOS AIRES,LOMAS DE ZAMORA,2021,7,2
BUENOS AIRES,MALVINAS ARGENTINAS,2021,7,1
BUENOS AIRES,MERLO,2021,7,1
BUENOS AIRES,QUILMES,2021,7,1
BUENOS AIRES,SAN ISIDRO,2021,7,1
BUENOS AIRES,TRES DE FEBRERO,2021,7,1
BUENOS AIRES,VICENTE LOPEZ,2021,7,1
BUENOS AIRES,AVELLANEDA,2021,8,3
BUENOS AIRES,BENITO JUAREZ,2021,8,1
BUENOS AIRES,BERAZATEGUI,2021,8,3
BUENOS AIRES,BRANDSEN,2021,8,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,8,1
BUENOS AIRES,EZEIZA,2021,8,1
BUENOS AIRES,FLORENCIO VARELA,2021,8,1
BUENOS AIRES,GENERAL PUEYRREDON,2021,8,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,8,2
BUENOS AIRES,GENERAL SAN MARTIN,2021,8,1
BUENOS AIRES,ITUZAINGO,2021,8,1
BUENOS AIRES,LA MATANZA,2021,8,2
BUENOS AIRES,LA PLATA,2021,8,1
BUENOS AIRES,LANUS,2021,8,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,8,1
BUENOS AIRES,MORENO,2021,8,1
BUENOS AIRES,MORON,2021,8,1
BUENOS AIRES,TIGRE,2021,8,1
BUENOS AIRES,TRES DE FEBRERO,2021,8,2
BUENOS AIRES,ALMIRANTE BROWN,2021,9,1
BUENOS AIRES,AVELLANEDA,2021,9,2
BUENOS AIRES,BERAZATEGUI,2021,9,4
BUENOS AIRES,GENERAL SAN MARTIN,2021,9,2
BUENOS AIRES,LA MATANZA,2021,9,3
BUENOS AIRES,LANUS,2021,9,5
BUENOS AIRES,LOMAS DE ZAMORA,2021,9,3
BUENOS AIRES,MORON,2021,9,1
BUENOS AIRES,SAN ISIDRO,2021,9,1
BUENOS AIRES,SAN MIGUEL,2021,9,1
BUENOS AIRES,SAN VICENTE,2021,9,1
BUENOS AIRES,TIGRE,2021,9,1
BUENOS AIRES,TRES DE FEBRERO,2021,9,2
BUENOS AIRES,VICENTE LOPEZ,2021,9,2
BUENOS AIRES,ALMIRANTE BROWN,2021,10,1
BUENOS AIRES,AVELLANEDA,2021,10,1
BUENOS AIRES,BERAZATEGUI,2021,10,3
BUENOS AIRES,BERISSO,2021,10,1
BUENOS AIRES,CANUELAS,2021,10,1
BUENOS AIRES,ESCOBAR,2021,10,1
BUENOS AIRES,EZEIZA,2021,10,1
BUENOS AIRES,FLORENCIO VARELA,2021,10,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,10,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,10,1
BUENOS AIRES,HURLINGHAM,2021,10,1
BUENOS AIRES,ITUZAINGO,2021,10,1
BUENOS AIRES,LA MATANZA,2021,10,3
BUENOS AIRES,LANUS,2021,10,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,10,1
BUENOS AIRES,MALVINAS ARGENTINAS,2021,10,1
BUENOS AIRES,MARCOS PAZ,2021,10,1
BUENOS AIRES,MERLO,2021,10,1
BUENOS AIRES,MORENO,2021,10,1
BUENOS AIRES,MORON,2021,10,1
BUENOS AIRES,QUILMES,2021,10,3
BUENOS AIRES,SAN VICENTE,2021,10,1
BUENOS AIRES,TIGRE,2021,10,1
BUENOS AIRES,TRES DE FEBRERO,2021,10,1
BUENOS AIRES,VICENTE LOPEZ,2021,10,1
BUENOS AIRES,VILLA GESELL,2021,10,1
BUENOS AIRES,ALMIRANTE BROWN,2021,11,1
BUENOS AIRES,AVELLANEDA,2021,11,2
BUENOS AIRES,BARADERO,2021,11,1
BUENOS AIRES,BERAZATEGUI,2021,11,2
BUENOS AIRES,BERISSO,2021,11,1
BUENOS AIRES,CANUELAS,2021,11,1
BUENOS AIRES,CARMEN DE ARECO,2021,11,1
BUENOS AIRES,EXALTACION DE LA CRUZ,2021,11,1
BUENOS AIRES,EZEIZA,2021,11,1
BUENOS AIRES,FLORENCIO VARELA,2021,11,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,11,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,11,1
BUENOS AIRES,ITUZAINGO,2021,11,1
BUENOS AIRES,LA MATANZA,2021,11,1
BUENOS AIRES,LA PLATA,2021,11,4
BUENOS AIRES,LANUS,2021,11,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,11,1
BUENOS AIRES,LUJAN,2021,11,1
BUENOS AIRES,MORON,2021,11,1
BUENOS AIRES,QUILMES,2021,11,1
BUENOS AIRES,TIGRE,2021,11,1
BUENOS AIRES,TRES DE FEBRERO,2021,11,1
BUENOS AIRES,VICENTE LOPEZ,2021,11,2
BUENOS AIRES,AVELLANEDA,2021,12,1
BUENOS AIRES,BERAZATEGUI,2021,12,1
BUENOS AIRES,BERISSO,2021,12,1
BUENOS AIRES,CANUELAS,2021,12,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,12,1
BUENOS AIRES,ITUZAINGO,2021,12,1
BUENOS AIRES,JUNIN,2021,12,1
BUENOS AIRES,LA PLATA,2021,12,2
BUENOS AIRES,LANUS,2021,12,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,12,1
BUENOS AIRES,MERLO,2021,12,1
BUENOS AIRES,TIGRE,2021,12,1
BUENOS AIRES,VICENTE LOPEZ,2021,12,1
BUENOS AIRES,ALMIRANTE BROWN,2021,13,1
BUENOS AIRES,AVELLANEDA,2021,13,1
BUENOS AIRES,BERAZATEGUI,2021,13,2
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,13,1
BUENOS AIRES,FLORENCIO VARELA,2021,13,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,13,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,13,2
BUENOS AIRES,LA MATANZA,2021,13,1
BUENOS AIRES,LA PLATA,2021,13,1
BUENOS AIRES,PRESIDENTE PERON,2021,13,1
BUENOS AIRES,VICENTE LOPEZ,2021,13,1
BUENOS AIRES,ALMIRANTE BROWN,2021,14,2
BUENOS AIRES,AVELLANEDA,2021,14,1
BUENOS AIRES,BERAZATEGUI,2021,14,1
BUENOS AIRES,FLORENCIO VARELA,2021,14,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,14,2
BUENOS AIRES,HURLINGHAM,2021,14,1
BUENOS AIRES,LA PLATA,2021,14,1
BUENOS AIRES,LANUS,2021,14,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,14,1
BUENOS AIRES,MERLO,2021,14,2
BUENOS AIRES,PILAR,2021,14,1
BUENOS AIRES,QUILMES,2021,14,1
BUENOS AIRES,SAN ISIDRO,2021,14,1
BUENOS AIRES,TIGRE,2021,14,1
BUENOS AIRES,VICENTE LOPEZ,2021,14,1
BUENOS AIRES,ALMIRANTE BROWN,2021,15,3
BUENOS AIRES,BERAZATEGUI,2021,15,3
BUENOS AIRES,CANUELAS,2021,15,1
BUENOS AIRES,ESCOBAR,2021,15,1
BUENOS AIRES,EZEIZA,2021,15,1
BUENOS AIRES,FLORENCIO VARELA,2021,15,1
BUENOS AIRES,GENERAL JUAN MADARIAGA,2021,15,1
BUENOS AIRES,LA MATANZA,2021,15,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,15,1
BUENOS AIRES,QUILMES,2021,15,2
BUENOS AIRES,ALMIRANTE BROWN,2021,16,1
BUENOS AIRES,BERAZATEGUI,2021,16,2
BUENOS AIRES,CHIVILCOY,2021,16,1
BUENOS AIRES,FLORENCIO VARELA,2021,16,1
BUENOS AIRES,GENERAL RODRIGUEZ,2021,16,1
BUENOS AIRES,LA MATANZA,2021,16,1
BUENOS AIRES,LA PLATA,2021,16,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,16,2
BUENOS AIRES,QUILMES,2021,16,1
BUENOS AIRES,ALMIRANTE BROWN,2021,17,1
BUENOS AIRES,AVELLANEDA,2021,17,1
BUENOS AIRES,BERAZATEGUI,2021,17,1
BUENOS AIRES,FLORENCIO VARELA,2021,17,2
BUENOS AIRES,LANUS,2021,17,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,17,1
BUENOS AIRES,TRES DE FEBRERO,2021,17,1
BUENOS AIRES,BERAZATEGUI,2021,18,2
BUENOS AIRES,ESCOBAR,2021,18,1
BUENOS AIRES,GENERAL PAZ,2021,18,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,18,1
BUENOS AIRES,ITUZAINGO,2021,18,1
BUENOS AIRES,LA MATANZA,2021,18,1
BUENOS AIRES,LA PLATA,2021,18,1
BUENOS AIRES,LANUS,2021,18,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,18,2
BUENOS AIRES,TRES DE FEBRERO,2021,18,1
BUENOS AIRES,ALMIRANTE BROWN,2021,19,1
BUENOS AIRES,AVELLANEDA,2021,19,1
BUENOS AIRES,BERAZATEGUI,2021,19,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,19,1
BUENOS AIRES,EZEIZA,2021,19,1
BUENOS AIRES,JOSE C. PAZ,2021,19,1
BUENOS AIRES,LA MATANZA,2021,19,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,19,1
BUENOS AIRES,TIGRE,2021,19,1
BUENOS AIRES,ALMIRANTE BROWN,2021,20,2
BUENOS AIRES,BERAZATEGUI,2021,20,1
BUENOS AIRES,CORONEL SUAREZ,2021,20,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,20,1
BUENOS AIRES,ITUZAINGO,2021,20,1
BUENOS AIRES,LA MATANZA,2021,20,1
BUENOS AIRES,LA PLATA,2021,20,1
BUENOS AIRES,LANUS,2021,20,1
BUENOS AIRES,SAN FERNANDO,2021,20,1
BUENOS AIRES,TRES DE FEBRERO,2021,20,1
BUENOS AIRES,ALMIRANTE BROWN,2021,21,1
BUENOS AIRES,AVELLANEDA,2021,21,1
BUENOS AIRES,HURLINGHAM,2021,21,1
BUENOS AIRES,LA PLATA,2021,21,1
BUENOS AIRES,BERAZATEGUI,2021,22,1
BUENOS AIRES,CHIVILCOY,2021,22,1
BUENOS AIRES,FLORENCIO VARELA,2021,22,1
BUENOS AIRES,LA PLATA,2021,22,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,23,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,23,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,24,1
BUENOS AIRES,MERLO,2021,24,1
BUENOS AIRES,SAN FERNANDO,2021,24,1
BUENOS AIRES,DOLORES,2021,25,1
BUENOS AIRES,EXALTACION DE LA CRUZ,2021,26,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,26,1
BUENOS AIRES,AVELLANEDA,2021,27,1
BUENOS AIRES,BERAZATEGUI,2021,27,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,27,1
BUENOS AIRES,HURLINGHAM,2021,27,1
BUENOS AIRES,AZUL,2021,28,1
BUENOS AIRES,ALMIRANTE BROWN,2021,29,2
BUENOS AIRES,GENERAL SAN MARTIN,2021,30,1
BUENOS AIRES,LA MATANZA,2021,30,1
BUENOS AIRES,ITUZAINGO,2021,31,1
BUENOS AIRES,AVELLANEDA,2021,32,1
BUENOS AIRES,LA PLATA,2021,33,1
BUENOS AIRES,MERLO,2021,35,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,36,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,36,1
BUENOS AIRES,BERISSO,2021,37,1
BUENOS AIRES,FLORENCIO VARELA,2021,38,1
BUENOS AIRES,ALMIRANTE BROWN,2021,39,1
BUENOS AIRES,AVELLANEDA,2021,39,1
BUENOS AIRES,ESCOBAR,2021,40,1
BUENOS AIRES,LOMAS DE ZAMORA,2021,40,1
BUENOS AIRES,MALVINAS ARGENTINAS,2021,40,1
BUENOS AIRES,ARRECIFES,2021,41,1
BUENOS AIRES,AVELLANEDA,2021,41,1
BUENOS AIRES,LA MATANZA,2021,41,1
BUENOS AIRES,BAHIA BLANCA,2021,42,1
BUENOS AIRES,BERAZATEGUI,2021,42,1
BUENOS AIRES,FLORENCIO VARELA,2021,42,1
BUENOS AIRES,JOSE C. PAZ,2021,42,1
BUENOS AIRES,BERAZATEGUI,2021,43,1
BUENOS AIRES,QUILMES,2021,43,1
BUENOS AIRES,BERAZATEGUI,2021,44,1
BUENOS AIRES,ESCOBAR,2021,44,1
BUENOS AIRES,MONTE,2021,44,1
BUENOS AIRES,PERGAMINO,2021,44,1
BUENOS AIRES,AVELLANEDA,2021,45,1
BUENOS AIRES,BERAZATEGUI,2021,45,1
BUENOS AIRES,BERAZATEGUI,2021,46,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,46,1
BUENOS AIRES,AVELLANEDA,2021,47,1
BUENOS AIRES,BERISSO,2021,47,1
BUENOS AIRES,ENSENADA,2021,47,1
BUENOS AIRES,FLORENCIO VARELA,2021,47,1
BUENOS AIRES,LA MATANZA,2021,47,2
BUENOS AIRES,ALMIRANTE BROWN,2021,48,1
BUENOS AIRES,FLORENCIO VARELA,2021,48,1
BUENOS AIRES,LA MATANZA,2021,48,1
BUENOS AIRES,LA PLATA,2021,48,1
BUENOS AIRES,MORENO,2021,48,1
BUENOS AIRES,QUILMES,2021,48,1
BUENOS AIRES,ALMIRANTE BROWN,2021,49,1
BUENOS AIRES,BERAZATEGUI,2021,49,1
BUENOS AIRES,LA MATANZA,2021,49,2
BUENOS AIRES,LOMAS DE ZAMORA,2021,49,1
BUENOS AIRES,MERLO,2021,49,1
BUENOS AIRES,ALMIRANTE BROWN,2021,50,1
BUENOS AIRES,ESCOBAR,2021,50,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,50,1
BUENOS AIRES,LA PLATA,2021,50,1
BUENOS AIRES,MALVINAS ARGENTINAS,2021,50,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2021,51,1
BUENOS AIRES,LA MATANZA,2021,51,1
BUENOS AIRES,LA PLATA,2021,51,1
BUENOS AIRES,MORENO,2021,51,1
BUENOS AIRES,AVELLANEDA,2021,52,1
BUENOS AIRES,BARADERO,2021,52,1
BUENOS AIRES,ENSENADA,2021,52,1
BUENOS AIRES,GENERAL SAN MARTIN,2021,52,1
BUENOS AIRES,LA MATANZA,2021,52,1
BUENOS AIRES,ALMIRANTE BROWN,2022,1,1
BUENOS AIRES,BRANDSEN,2022,1,1
BUENOS AIRES,FLORENCIO VARELA,2022,1,1
BUENOS AIRES,ITUZAINGO,2022,1,1
BUENOS AIRES,QUILMES,2022,1,1
BUENOS AIRES,ALMIRANTE BROWN,2022,2,1
BUENOS AIRES,BERISSO,2022,2,1
BUENOS AIRES,ENSENADA,2022,2,1
BUENOS AIRES,EZEIZA,2022,2,1
BUENOS AIRES,LA MATANZA,2022,2,1
BUENOS AIRES,LA PLATA,2022,2,1
BUENOS AIRES,LOMAS DE ZAMORA,2022,2,1
BUENOS AIRES,ALMIRANTE BROWN,2022,3,1
BUENOS AIRES,AVELLANEDA,2022,3,1
BUENOS AIRES,ITUZAINGO,2022,3,1
BUENOS AIRES,LA MATANZA,2022,3,1
BUENOS AIRES,MERLO,2022,3,1
BUENOS AIRES,LA PLATA,2022,4,1
BUENOS AIRES,LANUS,2022,4,1
BUENOS AIRES,LOMAS DE ZAMORA,2022,4,1
BUENOS AIRES,GENERAL SAN MARTIN,2022,5,1
BUENOS AIRES,LA MATANZA,2022,5,1
BUENOS AIRES,LA PLATA,2022,5,1
BUENOS AIRES,LOMAS DE ZAMORA,2022,5,1
BUENOS AIRES,ALMIRANTE BROWN,2022,6,1
BUENOS AIRES,CHIVILCOY,2022,6,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2022,6,2
BUENOS AIRES,EZEIZA,2022,6,1
BUENOS AIRES,LA MATANZA,2022,6,3
BUENOS AIRES,LANUS,2022,6,1
BUENOS AIRES,QUILMES,2022,6,1
BUENOS AIRES,ALMIRANTE BROWN,2022,7,1
BUENOS AIRES,AVELLANEDA,2022,7,1
BUENOS AIRES,CAMPANA,2022,7,1
BUENOS AIRES,CARLOS CASARES,2022,7,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2022,7,1
BUENOS AIRES,EZEIZA,2022,7,1
BUENOS AIRES,ITUZAINGO,2022,7,1
BUENOS AIRES,LA MATANZA,2022,7,2
BUENOS AIRES,LOMAS DE ZAMORA,2022,7,1
BUENOS AIRES,CHACABUCO,2022,8,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2022,8,1
BUENOS AIRES,EZEIZA,2022,8,1
BUENOS AIRES,ITUZAINGO,2022,8,1
BUENOS AIRES,JOSE C. PAZ,2022,8,1
BUENOS AIRES,LA MATANZA,2022,8,8
BUENOS AIRES,LA PLATA,2022,8,2
BUENOS AIRES,LANUS,2022,8,1
BUENOS AIRES,MALVINAS ARGENTINAS,2022,8,1
BUENOS AIRES,MERCEDES,2022,8,1
BUENOS AIRES,MERLO,2022,8,1
BUENOS AIRES,MONTE,2022,8,1
BUENOS AIRES,MORON,2022,8,1
BUENOS AIRES,QUILMES,2022,8,1
BUENOS AIRES,SAN VICENTE,2022,8,1
BUENOS AIRES,ALMIRANTE BROWN,2022,9,1
BUENOS AIRES,CAMPANA,2022,9,1
BUENOS AIRES,CANUELAS,2022,9,1
BUENOS AIRES,EZEIZA,2022,9,1
BUENOS AIRES,GENERAL SAN MARTIN,2022,9,1
BUENOS AIRES,LA MATANZA,2022,9,4
BUENOS AIRES,LA PLATA,2022,9,1
BUENOS AIRES,LANUS,2022,9,1
BUENOS AIRES,MORENO,2022,9,1
BUENOS AIRES,ALMIRANTE BROWN,2022,10,1
BUENOS AIRES,AVELLANEDA,2022,10,1
BUENOS AIRES,BERISSO,2022,10,1
BUENOS AIRES,GENERAL LAS HERAS,2022,10,1
BUENOS AIRES,GENERAL SAN MARTIN,2022,10,1
BUENOS AIRES,LA MATANZA,2022,10,14
BUENOS AIRES,LANUS,2022,10,1
BUENOS AIRES,LOMAS DE ZAMORA,2022,10,1
BUENOS AIRES,MORON,2022,10,1
BUENOS AIRES,ALMIRANTE BROWN,2022,11,1
BUENOS AIRES,AVELLANEDA,2022,11,1
BUENOS AIRES,ESTEBAN ECHEVERRIA,2022,11,1
BUENOS AIRES,ITUZAINGO,2022,11,3
BUENOS AIRES,LA MATANZA,2022,11,11
BUENOS AIRES,LANUS,2022,11,1
BUENOS AIRES,MORENO,2022,11,1
BUENOS AIRES,TRES DE FEBRERO,2022,11,1
BUENOS AIRES,ESCOBAR,2022,12,1
BUENOS AIRES,HURLINGHAM,2022,12,1
BUENOS AIRES,ITUZAINGO,2022,12,1
BUENOS AIRES,JOSE C. PAZ,2022,12,1
BUENOS AIRES,LA MATANZA,2022,12,12
BUENOS AIRES,LA PLATA,2022,12,1
BUENOS AIRES,MORON,2022,12,2
BUENOS AIRES,AVELLANEDA,2022,13,1
BUENOS AIRES,AZUL,2022,13,1
BUENOS AIRES,GENERAL SAN MARTIN,2022,13,1
BUENOS AIRES,HURLINGHAM,2022,13,1
BUENOS AIRES,ITUZAINGO,2022,13,1
BUENOS AIRES,LA MATANZA,2022,13,16
BUENOS AIRES,LANUS,2022,13,2
BUENOS AIRES,LOMAS DE ZAMORA,2022,13,1
